speaker,segment,debate,n_applauses,n_crosstalks,n_opponent_mentions,n_trump_mentions,lexical_diversity,n_difficult_words,n_words_before_main_verb,readability,person_1sg,person_1pl,person_2,person_3,n_words,n_sents,mean_sent_length,std_sent_length,segment_length
COOPER,"Thank you, Senator Harris. Mayor Buttigieg?",Westerville-OH,0,0,2,0,6.0,2,0.0,10.0625,0,0,0,0,6,2,3.0,1.0,43
BUTTIGIEG,"Well, I think about the friendships that I formed in the military, people who were radically different from me, different generation, different race, definitely different politics. And we learned to trust each other with our lives.",Westerville-OH,0,0,0,0,72.57600000000004,6,1.6666666666666667,12.5825,2,2,0,0,36,2,18.0,8.0,231
BUTTIGIEG,"When they got into my vehicle and when we went outside the wire, they didn't care if I was going home to a boyfriend or a girlfriend, they didn't care what country my dad immigrated from and whether he was documented or not. We just learned to trust each other.",Westerville-OH,0,0,0,0,58.24,4,11.666666666666666,9.9525,3,2,0,4,50,2,25.0,18.0,261
BUTTIGIEG,"In fact, the fact that I want every American to have that experience without having to go to war to get there is one of the reasons why I believe national service is so important. I guess I’ll follow in the pattern tonight and point out you can go to peteforamerica.com and read all about it.",Westerville-OH,0,0,0,0,64.98000000000002,5,0.5,11.195,3,0,1,0,56,2,28.0,7.0,292
BUTTIGIEG,"It's also about building a sense of belonging in this country, because I think that's what friendship and that's what service can create. And I think we have a crisis of belonging in this country that is helping to explain so many of our problems, from our politics being what it is to the fact that people are self-medicating and we're seeing a rise in the deaths from despair.",Westerville-OH,0,0,0,0,58.51587301587301,8,1.6666666666666667,13.885,2,3,0,0,69,3,23.0,10.614455552060438,378
BUTTIGIEG,"I believe only the president can build a sense of belonging and purpose for the entire country. The purpose of the presidency is not the glorification of the president. It is the unification of the American people. And I'm asking for your vote to be that president, when the dust clears over the rubble of our norms and institutions at the end of the Trump presidency, pick up the pieces and guide us toward a better future.",Westerville-OH,0,0,0,1,41.34,11,1.3333333333333333,9.587499999999999,1,1,1,0,77,4,19.25,12.397076268217438,424
BUTTIGIEG,(APPLAUSE),Westerville-OH,1,0,0,0,1.0,1,0.0,9.0,0,0,0,0,1,1,1.0,0.0,10
COOPER,"Mr. Mayor, thank you. Senator Sanders?",Westerville-OH,0,0,1,0,6.0,1,1.5,7.0625,0,0,0,0,6,2,3.0,1.0,38
SANDERS,"When I was chairman of the Senate Committee on Veterans Affairs, I tried to get through the most comprehensive piece of veterans legislation in modern American history. And I failed. I only had two Republicans to vote with me in the Senate. So we had to go back to the drawing board.",Westerville-OH,0,0,0,0,53.04,9,5.0,7.3825,4,1,0,0,52,4,13.0,8.74642784226795,283
SANDERS,"And I worked with John McCain. I certainly did not get in that legislation working with McCain all that I wanted. But it turned out that we were able to pass a very, very significant piece of legislation, including $5 billion more for the Veterans Administration.",Westerville-OH,0,0,0,0,70.87499999999999,9,1.3333333333333333,9.01,3,1,0,0,46,3,15.333333333333334,7.760297817881877,263
SANDERS,"More recently, I worked with a very conservative Republican from Utah, Mike Lee. And Mike understood, although he and I disagree on everything, that the U.S. involvement in the Saudi-led war in Yemen was a catastrophic disaster for the people of Yemen. And for the first time in 45 years, we were able to get the War Powers Act utilized and get U.S. -- get the votes to get the U.S. troops out of that area.",Westerville-OH,0,0,0,0,39.748129675810475,12,2.0,10.627500000000001,2,1,0,1,76,3,25.333333333333332,8.956685895029603,407
SANDERS,"But I think, at the end of day, what I appreciate is that we have got to end the hatred that Trump is fostering on our people, the divisiveness, trying to divide us up by the color of our skin or where we were born or our sexual orientation or our religion.",Westerville-OH,0,0,0,1,39.88135593220339,8,1.0,18.9675,2,6,0,0,52,1,52.0,0.0,257
SANDERS,"And there is no job that I would undertake with more passion than bringing our people together around an agenda that works for every man, woman, and child in this country rather than the corporate elite and the 1 percent. A progressive agenda that stands for all is the way that we transform this country.",Westerville-OH,0,0,0,0,62.80615384615386,8,0.0,11.635,1,2,0,0,55,2,27.5,12.5,305
SANDERS,(APPLAUSE),Westerville-OH,1,0,0,0,1.0,1,0.0,9.0,0,0,0,0,1,1,1.0,0.0,10
COOPER,"Senator Sanders, thank you. Senator Warren?",Westerville-OH,0,0,2,0,10.080000000000004,2,1.5,10.3625,0,0,0,0,6,2,3.0,1.0,43
WARREN,"You ask about a surprising friend. For me, it would be Charles Fried. Twenty-seven years ago, when I was under consideration for a job, he was someone who had been George Bush, the first, solicitor general, a deeply principled Republican.",Westerville-OH,0,0,0,0,112.00000000000003,5,0.5,8.857500000000002,1,0,1,1,40,3,13.333333333333334,9.672412085697939,238
WARREN,And we didn't agree on much. I was far more liberal than he was. But he also was willing to listen to my work about what's happening to America's middle class. And Charles engaged with it over and over and ultimately is the person who made sure I got the job.,Westerville-OH,0,0,0,0,68.04,5,2.0,5.515000000000001,3,1,0,2,51,4,12.75,5.889609494694874,259
WARREN,"You know, I grew up out in Oklahoma. I have three elder brothers. They all served in the military. Two of the three are still Republicans. I love all three of my brothers. And there are a lot of things that we're divided on, but there are core things that we believe in together.",Westerville-OH,0,0,0,0,38.95234006011164,5,1.75,4.2299999999999995,4,1,1,1,54,6,9.0,5.446711546122731,279
WARREN,We want to see all of our children get a good start in life. We don't want to see any of our friends or neighbors not get covered by health care. We're willing to get out there for the things we believe in.,Westerville-OH,0,0,0,0,47.25,2,1.3333333333333333,4.0024999999999995,0,5,0,0,43,3,14.333333333333334,2.0548046676563256,206
WARREN,"Look, people across this country, whether they're Democrats, independents, or Republicans, they know what's broken. They know that we have an America that's working better and better and better for a thinner and thinner and thinner slice at the top and leaving everyone else behind.",Westerville-OH,0,0,0,0,33.09864603481625,4,6.333333333333333,12.2,0,1,0,2,45,2,22.5,7.5,282
WARREN,"People across this country, regardless of party, are ready to say no more, we want an America that works for everyone. 2020 is our moment in history. It is a deep honor to be here, to be in this fight.",Westerville-OH,0,0,0,0,70.98,1,8.5,7.355,0,2,0,0,40,3,13.333333333333334,6.128258770283412,201
COOPER,Thank you.,Westerville-OH,0,0,0,0,2.0,0,0.0,-2.2275,0,0,0,0,2,1,2.0,0.0,10
WARREN,I know what's broken. I know how to fix it. And we are building a grassroots movement to get it done that includes everyone.,Westerville-OH,0,0,0,0,30.823863636363633,3,1.25,3.0700000000000003,2,1,0,0,24,3,8.0,4.320493798938574,124
WARREN,(APPLAUSE),Westerville-OH,1,0,0,0,1.0,1,0.0,9.0,0,0,0,0,1,1,1.0,0.0,10
COOPER,"Thank you, Senator Warren. Vice President Biden?",Westerville-OH,0,0,2,0,7.0,3,0.0,8.7875,0,0,0,0,7,2,3.5,0.5,48
BIDEN,"This is reassuring in the fact that we're all acknowledging that we have to reach across the aisle, get things done. No other way to get anything done in this country.",Westerville-OH,0,0,0,0,35.84,2,0.0,7.2475000000000005,0,1,0,0,31,2,15.5,5.5,167
BIDEN,"The two people maybe would surprise you the most were -- he's been mentioned twice, but John McCain. John McCain worked for me when he worked in the Navy, and he was -- he was my assigned to me to travel around the world. We became close friends. He became very close friends with my wife, Jill. Visited our home. He was there with his children.",Westerville-OH,0,0,0,0,37.258172405770125,5,1.5,4.4425,2,2,1,6,66,6,11.0,8.32666399786453,345
BIDEN,"And on his death bed, he asked me to do his eulogy. John, I would say to John, ""John, you didn't see a war you never wanted to fight."" And he'd say, ""You didn't see a problem you never wanted to solve."" But he was a great man of principle. He was honorable. He was honorable.",Westerville-OH,0,0,0,0,26.83964499687025,5,3.5,3.21,1,0,3,6,56,6,9.333333333333334,5.185449728701348,275
BIDEN,"And one of the things -- that's the reason why I'm running. We have to restore the soul of this country. That's why I'm doing this. In fact, this president has ripped the soul out of this country, divided us in ways that are absolutely outrageous. A liar, he cheats, he does not do anything to promote people generally.",Westerville-OH,0,0,0,0,53.01449275362319,8,3.0,6.33,0,1,0,2,59,5,11.8,4.955804677345547,319
BIDEN,"Secondly, we have to rebuild the middle class. The only way we're going to do that is to be able to reach across the aisle. My dad used to say a job is about a lot more than a paycheck, Joey. It's about your dignity. We have to restore people's dignity.",Westerville-OH,0,0,0,0,54.0,5,1.0,3.7275000000000005,1,2,1,0,51,5,10.2,5.3065996645686395,253
BIDEN,"And lastly, we have to unite the country, because, folks, it's time we stopped walking around with our heads down. We are better positioned than any country in the world to own the 21st century. So for god's sake, get up. Get up and remember, there is the United States of America. There's nothing, nothing we're unable to do when we decide we're going to do it. Nothing at all. Period.",Westerville-OH,0,0,0,0,58.94198895027624,6,0.0,5.5725,0,5,0,0,71,7,10.142857142857142,6.512155040023704,386
BIDEN,(APPLAUSE),Westerville-OH,1,0,0,0,1.0,1,0.0,9.0,0,0,0,0,1,1,1.0,0.0,10
COOPER,"Candidates, thank you. That concludes the fourth Democratic presidential debate. We want to thank Otterbein University for hosting us. Now please stay tuned to CNN for special coverage of tonight's debate with Jake Tapper and Chris Cuomo.",Westerville-OH,0,0,0,0,101.08000000000003,12,1.2,9.4225,0,1,0,0,37,4,9.25,5.494315243958978,238
COOPER,(APPLAUSE),Westerville-OH,1,0,0,0,1.0,1,0.0,9.0,0,0,0,0,1,1,1.0,0.0,10
COOPER,END,Westerville-OH,0,0,0,0,1.0,0,0.0,-9.502500000000001,0,0,0,0,1,1,1.0,0.0,3
COOPER,This transcript has been updated. ,Westerville-OH,0,0,0,0,5.0,2,2.0,9.19,0,0,0,0,5,1,5.0,0.0,34
COOPER,The Democrats met on the debate stage for the fourth time. The latest reporting and analysis: ,Westerville-OH,0,0,0,0,23.893333333333334,4,1.0,6.45,0,0,0,0,16,2,8.0,3.0,94
COOPER,Free daily updates delivered just for you,Westerville-OH,0,0,0,0,7.0,2,0.0,7.2925,0,0,1,0,7,1,7.0,0.0,41
COOPER,By signing up you agree to our Terms of Use and Privacy Policy,Westerville-OH,0,0,0,0,13.0,3,2.0,6.055,0,1,1,0,13,1,13.0,0.0,62
COOPER,Free daily updates delivered just for you,Westerville-OH,0,0,0,0,7.0,2,0.0,7.2925,0,0,1,0,7,1,7.0,0.0,41
COOPER,By signing up you agree to our Terms of Use and Privacy Policy,Westerville-OH,0,0,0,0,13.0,3,2.0,6.055,0,1,1,0,13,1,13.0,0.0,62
,"A field of 12 candidates for the 2020 Democratic presidential nomination met onstage in Westerville, Ohio, for a fourth primary debate, this one hosted by CNN and the New York Times. Below is a transcript of the debate; we’ll update it as the text becomes available.",Atlanta-GA,0,0,0,0,67.76000000000002,13,7.0,12.08,0,0,0,0,46,2,23.0,8.0,266
,Winners and losers from the Democratic debate,Atlanta-GA,0,0,0,0,7.0,3,0.0,8.7925,0,0,0,0,7,1,7.0,0.0,45
Speakers,"Rep. Tulsi Gabbard (Hawaii); Tom Steyer; Sen. Kamala Harris (D-Calif.); Sen. Bernie Sanders (I-Vt.); Former Vice President Joe Biden; Sen. Elizabeth Warren (D-Mass.); South Bend, Ind., Mayor Pete Buttigieg; Andrew Yang; Beto O’Rourke; Former HUD secretary Julian Castro, Sen. Amy Klobuchar (D-Minn.); Anderson Cooper, CNN host; Erin Burnett, CNN host; Marc Lacey, New York Times national editor",Atlanta-GA,0,0,10,0,151.62000000000003,20,0.0,9.802499999999998,0,0,0,0,57,1,57.0,0.0,394
COOPER,"And live from Otterbein University, just north of Columbus, Ohio, this is the CNN-New York Times Democratic presidential debate.",Atlanta-GA,0,0,0,0,19.0,6,0.0,14.2025,0,0,0,0,19,1,19.0,0.0,128
COOPER,"We want to welcome our viewers in the United States and watching around the world, watching us on CNN, CNN International, CNN En Espanol, Cnn.com, thenewyorktimes.com, CNN’s Facebook page, and listening on the Westwood One radio network, SiriusXM satellite radio, NPR, and the American Forces Network.",Atlanta-GA,0,0,0,0,41.71171597633136,12,0.5,21.060000000000002,0,2,0,0,46,1,46.0,0.0,301
COOPER,"I'm Anderson Cooper moderating tonight's debate, along with CNN's Erin Burnett and New York Times national editor Mark Lacey. We are in Ohio tonight, because it's one of the most critical battleground states. Ohio has backed all but two presidential winners in every election since 1896.",Atlanta-GA,0,0,0,0,134.45600000000002,12,1.0,10.71,0,1,0,0,46,3,15.333333333333334,2.6246692913372702,287
BURNETT,"The top 12 Democratic presidential candidates are at their positions behind the podiums. This is a record number of candidates for a presidential primary debate, so to accommodate the large group, there are no opening statements tonight.",Atlanta-GA,0,0,0,0,60.480000000000025,10,0.0,13.1425,0,0,0,1,37,2,18.5,5.5,237
LACEY,"Before we begin, a reminder of the ground rules. You'll each receive 75 seconds to answer questions, 45 seconds for responses and rebuttals, and 15 seconds for clarifications. Please refrain from interrupting your fellow candidates, as that will count against your time.",Atlanta-GA,0,0,0,0,89.60000000000001,9,1.3333333333333333,10.75,0,1,2,0,42,3,14.0,4.08248290463863,270
